,ActualElapsedTime,AirTime,ArrDelay,ArrTime,CRSArrTime,CRSDepTime,CRSElapsedTime,CancellationCode,Cancelled,CarrierDelay,DayOfWeek,DayofMonth,DepDelay,DepTime,Dest,Distance,Diverted,FlightNum,LateAircraftDelay,Month,NASDelay,Origin,SecurityDelay,TailNum,TaxiIn,TaxiOut,UniqueCarrier,WeatherDelay,Year,LateArrival
8584,166.0,,3.0,1615.0,1612,1325,167.0,NA,0,NA,4,30,4,1329.0,PBI,1035.0,0,609,NA,12,NA,LGA,NA,NA,NA,NA,DL,NA,1993,True
8585,77.0,61.0,-8.0,2133.0,2141,2020,81.0,,0,0,5,15,-4,2016.0,LAS,375.0,0,2780,0,9,0,MRY,0,N97325,6,10,YV,0,2006,False
8586,88.0,57.0,-3.0,1545.0,1548,1520,88.0,NA,0,NA,3,13,-3,1517.0,ORD,316.0,0,1837,NA,2,NA,CLE,NA,N327�1,5,26,UA,NA,2002,False
8587,201.0,160.0,26.0,2047.0,2021,1720,181.0,NA,0,NA,2,26,6,1726.0,LGA,1097.0,0,860,NA,1,NA,MIA,NA,N624AA,4,37,AA,NA,1999,True
8588,83.0,71.0,-15.0,1348.0,1403,1235,88.0,,0,0,1,9,-10,1225.0,PHX,455.0,0,2914,0,4,0,SBA,0,N17231,7,5,YV,0,2007,False
8589,,,,,1533,1430,63.0,NA,1,NA,7,14,NA,,BOS,185.0,0,1836,NA,8,NA,LGA,NA,NA,NA,NA,DL,NA,1994,
8590,88.0,69.0,129.0,1148.0,939,830,69.0,,0,86,4,18,110,1020.0,ORD,334.0,0,797,24,5,19,MSP,0,N942UA,7,12,UA,0,2006,True
8591,114.0,91.0,0.0,852.0,852,702,110.0,,0,0,2,26,-4,658.0,SJC,621.0,0,282,0,6,0,PHX,0,N804AW,7,16,US,0,2007,False
8592,97.0,,19.0,1102.0,1043,925,78.0,NA,0,NA,2,4,0,925.0,ATL,373.0,0,739,NA,10,NA,CVG,NA,NA,NA,NA,DL,NA,1988,True
8593,115.0,101.0,124.0,1504.0,1300,1110,110.0,,0,0,2,17,119,1309.0,PNS,604.0,0,3889,0,6,5,DFW,0,N801AE,3,11,MQ,119,2008,True
8594,74.0,56.0,26.0,1940.0,1914,1900,74.0,,0,26,5,15,26,1926.0,ONT,325.0,0,2758,0,12,0,PHX,0,N17275,6,12,YV,0,2006,True
8595,105.0,87.0,14.0,1742.0,1728,1640,108.0,,0,0,1,2,17,1657.0,ORD,528.0,0,4233,0,6,0,ROC,0,N813MQ,9,9,MQ,0,2003,True
8596,69.0,,8.0,1313.0,1305,1200,65.0,NA,0,NA,2,15,4,1204.0,MIA,334.0,0,1704,NA,8,NA,JAX,NA,NA,NA,NA,US,NA,1989,True
8597,133.0,,12.0,2243.0,2231,2015,136.0,NA,0,NA,3,14,15,2030.0,TPA,810.0,0,1293,NA,2,NA,IAD,NA,NA,NA,NA,UA,NA,1990,True
8598,169.0,146.0,-6.0,941.0,947,645,182.0,NA,0,NA,7,31,7,652.0,FLL,1076.0,0,407,NA,3,NA,LGA,NA,N171DZ,3,20,DL,NA,2002,False
8599,70.0,44.0,-6.0,1031.0,1037,923,74.0,NA,0,NA,2,20,-2,921.0,DSM,260.0,0,2871,NA,5,NA,STL,NA,N4XRAA,4,22,AA,NA,2003,False
8600,44.0,,6.0,1727.0,1721,1640,41.0,NA,0,NA,5,10,3,1643.0,BOS,91.0,0,586,NA,2,NA,BDL,NA,NA,NA,NA,DL,NA,1989,True
8601,97.0,71.0,-11.0,2108.0,0,0,104.0,NA,0,NA,1,19,-4,1931.0,DFW,432.0,0,481,NA,1,NA,MEM,NA,N2CTAA,16,10,AA,NA,1998,False
8602,28.0,,-15.0,3.0,18,2350,28.0,NA,0,NA,6,20,-15,2335.0,SAV,96.0,0,1083,NA,2,NA,AGS,NA,NA,NA,NA,DL,NA,1993,False
8603,110.0,73.0,102.0,2205.0,2023,1850,93.0,,0,0,1,16,85,2015.0,ATL,432.0,0,1030,85,10,17,IND,0,N979DL,15,22,DL,0,2006,True
8604,165.0,146.0,-10.0,749.0,759,605,174.0,,0,0,1,15,-1,604.0,ORD,1005.0,0,1523,0,1,0,MCO,0,N401UA,5,14,UA,0,2007,False
8605,42.0,31.0,-8.0,1147.0,1155,1110,45.0,,0,0,2,22,-5,1105.0,PDX,129.0,0,5795,0,5,0,SEA,0,N290SW,3,8,OO,0,2007,False
8606,110.0,93.0,-1.0,1132.0,1133,845,108.0,NA,0,NA,7,22,-3,842.0,DTW,610.0,0,290,NA,9,NA,MEM,NA,N502US,6,11,NW,NA,1996,False
8607,138.0,,0.0,2033.0,2033,1915,138.0,NA,0,NA,3,10,0,1915.0,SLC,866.0,0,1833,NA,8,NA,OKC,NA,NA,NA,NA,DL,NA,1988,False
8608,,,,,1119,830,169.0,NA,1,NA,1,24,NA,,DTW,1087.0,0,895,NA,8,NA,PBI,NA,NA,NA,NA,NW,NA,1992,
8609,281.0,261.0,23.0,2311.0,2248,2105,283.0,NA,0,NA,3,8,25,2130.0,LAS,1910.0,0,635,NA,11,NA,PIT,NA,N746UW,6,14,US,NA,2000,True
8610,40.0,21.0,-2.0,2031.0,2033,1955,38.0,,0,0,4,4,-4,1951.0,LAX,109.0,0,6555,0,11,0,SAN,0,N963SW,7,12,OO,0,2004,False
8611,163.0,139.0,27.0,2231.0,2204,1930,154.0,,0,18,1,28,18,1948.0,PIT,994.0,0,616,0,3,9,FLL,0,N750UW,3,21,US,0,2005,True
8612,85.0,,5.0,824.0,819,700,79.0,NA,0,NA,4,26,-1,659.0,BOS,370.0,0,1674,NA,1,NA,BWI,NA,NA,NA,NA,PI,NA,1989,True
8613,68.0,,1.0,1437.0,1436,1330,66.0,NA,0,NA,7,15,-1,1329.0,PIT,259.0,0,403,NA,11,NA,RIC,NA,NA,NA,NA,US,NA,1992,True
8614,73.0,56.0,23.0,1243.0,1220,1210,70.0,,0,0,2,21,20,1230.0,STL,254.0,0,869,20,3,3,SDF,0,N622SW,2,15,WN,0,2006,True
8615,135.0,107.0,29.0,1217.0,1148,845,123.0,NA,0,NA,2,25,17,902.0,ATL,692.0,0,560,NA,6,NA,MCI,NA,N948DL,7,21,DL,NA,2002,True
8616,91.0,46.0,53.0,1613.0,1520,1410,70.0,,0,0,7,26,32,1442.0,PHX,256.0,0,581,28,8,21,LAS,0,N526SW,6,39,WN,4,2007,True
8617,183.0,,13.0,1353.0,1340,835,185.0,NA,0,NA,6,4,15,850.0,BNA,1448.0,0,603,NA,5,NA,PHX,NA,NA,NA,NA,WN,NA,1991,True
8618,79.0,62.0,8.0,742.0,734,625,69.0,,0,0,6,29,-2,623.0,SLC,217.0,0,3664,0,10,0,GJT,0,N569SW,5,12,OO,0,2005,True
8619,56.0,,2.0,1606.0,1604,1510,54.0,NA,0,NA,6,25,0,1510.0,FAI,261.0,0,93,NA,6,NA,ANC,NA,NA,NA,NA,AS,NA,1994,True
8620,61.0,,1.0,46.0,45,2345,60.0,NA,0,NA,5,18,0,2345.0,ANC,261.0,0,394,NA,10,NA,FAI,NA,NA,NA,NA,AS,NA,1991,True
8621,49.0,,-5.0,748.0,753,700,53.0,NA,0,NA,7,8,-1,659.0,TPA,197.0,0,1794,NA,4,NA,FLL,NA,NA,NA,NA,US,NA,1990,False
8622,106.0,82.0,1.0,1534.0,1533,1250,103.0,,0,0,6,21,-2,1248.0,DEN,602.0,0,1490,0,4,0,PHX,0,N493UA,6,18,UA,0,2007,True
8623,68.0,57.0,-9.0,826.0,835,724,71.0,,0,0,3,8,-6,718.0,SLC,402.0,0,3878,0,6,0,HLN,0,N416SW,5,6,OO,0,2005,False
8624,37.0,24.0,-14.0,1446.0,1500,1417,43.0,NA,0,NA,3,28,-8,1409.0,LAX,110.0,0,3408,NA,5,NA,PSP,NA,N807MQ,6,7,MQ,NA,2003,False
8625,64.0,,4.0,1039.0,1035,929,66.0,NA,0,NA,7,5,6,935.0,DAB,366.0,0,728,NA,9,NA,ATL,NA,NA,NA,NA,DL,NA,1993,True
8626,88.0,80.0,13.0,1406.0,1353,1220,93.0,NA,0,NA,1,12,18,1238.0,JNU,571.0,0,64,NA,5,NA,ANC,NA,N743AS,2,6,AS,NA,1997,True
8627,,,,,1315,1205,70.0,A,1,0,1,26,NA,,MSP,252.0,0,2892,0,2,0,GRB,0,0,0,0,9E,0,2007,
8628,101.0,,-27.0,757.0,824,620,124.0,NA,0,NA,7,13,-4,616.0,DTW,632.0,0,333,NA,6,NA,BOS,NA,NA,NA,NA,NW,NA,1993,False
8629,120.0,91.0,18.0,2146.0,2128,2024,124.0,NA,0,NA,5,17,22,2046.0,DEN,641.0,0,1287,NA,10,NA,DFW,NA,N592AA,6,23,AA,NA,1997,True
8630,78.0,58.0,-6.0,812.0,818,700,78.0,NA,0,NA,4,13,-6,654.0,LAX,337.0,0,2005,NA,4,NA,SFO,NA,N358UA,5,15,UA,NA,2000,False
8631,173.0,161.0,2.0,2338.0,2336,2245,171.0,NA,0,NA,1,2,0,2245.0,LAS,1055.0,0,707,NA,1,NA,DFW,NA,112,4,8,HP,NA,1995,True
8632,115.0,,-4.0,2045.0,2049,1855,114.0,NA,0,NA,1,4,-5,1850.0,ATL,665.0,0,289,NA,6,NA,PHL,NA,NA,NA,NA,US,NA,1990,False
8633,123.0,98.0,4.0,1524.0,1520,1415,125.0,,0,0,3,22,6,1421.0,DEN,680.0,0,105,0,6,0,MSP,0,N904FR,10,15,F9,0,2005,True
8634,80.0,,-11.0,2129.0,2140,2010,90.0,NA,0,NA,6,15,-1,2009.0,DFW,460.0,0,1245,NA,5,NA,MCI,NA,NA,NA,NA,DL,NA,1993,False
8635,70.0,50.0,6.0,2230.0,2224,2110,74.0,,0,0,5,18,10,2120.0,LEX,303.0,0,331,0,11,0,ATL,0,N941DL,6,14,DL,0,2005,True
8636,42.0,28.0,-3.0,1832.0,1835,1755,40.0,NA,0,NA,3,24,-5,1750.0,CAE,95.0,0,1411,NA,6,NA,CHS,NA,N14206,4,10,CO,NA,1998,False
8637,140.0,115.0,3.0,2047.0,2044,1930,134.0,NA,0,NA,7,18,-3,1927.0,OKC,761.0,0,1081,NA,2,NA,ATL,NA,N323DL,6,19,DL,NA,1996,True
8638,81.0,,-8.0,1411.0,1419,1250,89.0,NA,0,NA,7,17,0,1250.0,ATL,481.0,0,539,NA,7,NA,RIC,NA,NA,NA,NA,DL,NA,1988,False
8639,150.0,123.0,-8.0,2025.0,2033,1800,153.0,NA,0,NA,1,6,-5,1755.0,EWR,938.0,0,178,NA,11,NA,MCO,NA,N14102,14,13,CO,NA,2000,False
8640,135.0,,6.0,2141.0,2135,1930,125.0,NA,0,NA,2,14,-4,1926.0,DAY,709.0,0,1567,NA,3,NA,BOS,NA,NA,NA,NA,PI,NA,1989,True
8641,53.0,39.0,-3.0,1410.0,1413,1404,69.0,NA,0,NA,7,25,13,1417.0,ORD,240.0,0,4196,NA,8,NA,DAY,NA,N604MQ,6,8,MQ,NA,2002,False
8642,125.0,100.0,1.0,1740.0,1739,1435,124.0,NA,0,NA,4,22,0,1435.0,STL,774.0,0,350,NA,3,NA,COS,NA,N96301,20,5,TW,NA,2001,True
8643,381.0,368.0,-8.0,2032.0,2040,1520,380.0,,0,NA,7,3,-9,1511.0,HNL,2777.0,0,870,NA,2,NA,ANC,NA,N557AS,4,9,AS,NA,2008,False
8644,70.0,,0.0,2235.0,2235,2125,70.0,NA,0,NA,4,27,0,2125.0,DSM,260.0,0,609,NA,2,NA,STL,NA,NA,NA,NA,TW,NA,1992,False
8645,137.0,,83.0,1608.0,1445,1335,70.0,NA,0,NA,3,15,16,1351.0,CLT,331.0,0,1077,NA,11,NA,DCA,NA,NA,NA,NA,US,NA,1989,True
8646,115.0,95.0,-7.0,1854.0,1901,1805,116.0,NA,0,NA,1,7,-6,1759.0,DEN,641.0,0,1099,NA,6,NA,DFW,NA,N7281U,13,7,UA,NA,1999,False
8647,161.0,150.0,-20.0,1017.0,1037,840,177.0,,0,0,3,8,-4,836.0,SEA,1024.0,0,311,0,9,0,DEN,0,N383UA,3,8,UA,0,2004,False
8648,164.0,145.0,12.0,1159.0,1147,915,152.0,NA,0,NA,5,5,0,915.0,SEA,954.0,0,1582,NA,6,NA,LAX,NA,N364UA,6,13,UA,NA,1998,True
8649,152.0,139.0,-10.0,1048.0,1058,820,158.0,,0,0,6,15,-4,816.0,MCO,972.0,0,670,0,12,0,HPN,0,N717JL,5,8,FL,0,2007,False
8650,106.0,82.0,17.0,1951.0,1934,1650,104.0,NA,0,NA,3,12,15,1705.0,SLC,585.0,0,366,NA,4,NA,SJC,NA,N302WA,3,21,DL,NA,2000,True
8651,36.0,,-1.0,2357.0,2358,2325,33.0,NA,0,NA,7,28,-4,2321.0,PWM,95.0,0,466,NA,1,NA,BOS,NA,NA,NA,NA,DL,NA,1990,False
8652,115.0,86.0,10.0,753.0,743,600,103.0,,0,0,4,15,-2,558.0,DEN,602.0,0,1420,0,2,0,PHX,0,N401UA,14,15,UA,0,2007,True
8653,220.0,179.0,7.0,839.0,832,600,212.0,NA,0,NA,4,6,-1,559.0,DFW,1372.0,0,1913,NA,7,NA,EWR,NA,N415AA,8,33,AA,NA,2000,True
8654,136.0,109.0,-5.0,735.0,740,623,137.0,,0,0,7,13,-4,619.0,ORD,723.0,0,4155,0,6,0,ALB,0,N821MQ,7,20,MQ,0,2004,False
8655,142.0,,-3.0,1317.0,1320,1055,145.0,NA,0,NA,1,16,0,1055.0,SEA,954.0,0,1715,NA,5,NA,LAX,NA,NA,NA,NA,DL,NA,1988,False
8656,,,,,1038,840,118.0,A,1,0,3,24,NA,,PHX,651.0,0,1510,0,10,0,SFO,0,000000,0,0,UA,0,2007,
8657,117.0,81.0,36.0,1636.0,1600,1420,100.0,NA,0,NA,4,13,19,1439.0,ICT,542.0,0,2458,NA,3,NA,IAH,NA,N14959,3,33,XE,NA,2003,True
8658,233.0,210.0,40.0,1705.0,1625,1045,220.0,,0,27,3,25,27,1112.0,LGA,1619.0,0,510,0,7,13,DEN,0,N916FR,9,14,F9,0,2007,True
8659,122.0,97.0,36.0,1630.0,1554,1415,99.0,,0,13,4,23,13,1428.0,CLE,554.0,0,1924,0,10,23,ATL,0,N382DL,8,17,DL,0,2003,True
8660,84.0,60.0,17.0,1147.0,1130,1005,85.0,NA,0,NA,6,6,18,1023.0,SAN,417.0,0,776,NA,4,NA,SJC,NA,N641,1,23,WN,NA,2002,True
8661,69.0,52.0,-21.0,659.0,720,600,80.0,,0,0,7,25,-10,550.0,SLC,402.0,0,5941,0,4,0,HLN,0,N431CA,13,4,OH,0,2004,False
8662,328.0,,-3.0,1102.0,1105,820,345.0,NA,0,NA,6,18,14,834.0,LAX,2454.0,0,3,NA,6,NA,EWR,NA,NA,NA,NA,CO,NA,1994,False
8663,198.0,185.0,5.0,1120.0,1115,655,200.0,,0,0,1,25,7,702.0,MDW,1444.0,0,1394,0,12,0,PHX,0,N755,3,10,WN,0,2006,True
8664,108.0,76.0,23.0,1248.0,1225,1055,90.0,NA,0,NA,1,16,5,1100.0,STL,462.0,0,420,NA,2,NA,OKC,NA,N416EA,3,29,TW,NA,1998,True
8665,171.0,157.0,17.0,1332.0,1315,1130,165.0,NA,0,NA,4,2,11,1141.0,SFO,967.0,0,1107,NA,11,NA,DEN,NA,N535UA,3,11,UA,NA,1995,True
8666,248.0,226.0,-13.0,1121.0,1134,915,259.0,NA,0,NA,5,20,-2,913.0,SFO,1807.0,0,27,NA,6,NA,MEM,NA,N306US,5,17,NW,NA,1997,False
8667,296.0,246.0,17.0,1253.0,1236,700,276.0,NA,0,NA,1,2,-3,657.0,SJU,2165.0,0,646,NA,10,NA,DFW,NA,N5DXAA,33,17,AA,NA,1995,True
8668,81.0,69.0,-8.0,1854.0,1902,1835,87.0,,0,0,1,22,-2,1833.0,MSP,408.0,0,1273,0,11,0,GRR,0,N764NC,4,8,NW,0,2004,False
8669,269.0,254.0,-10.0,2003.0,2013,1835,278.0,,0,0,7,16,-1,1834.0,LAS,1910.0,0,609,0,11,0,PIT,0,N611AU,5,10,US,0,2003,False
8670,110.0,101.0,3.0,1933.0,1930,1742,108.0,NA,0,NA,1,27,1,1743.0,PIT,555.0,0,1131,NA,5,NA,PWM,NA,N934VJ,2,7,US,NA,1996,True
8671,143.0,119.0,-4.0,1234.0,1238,1010,148.0,NA,0,NA,7,22,1,1011.0,LGA,950.0,0,344,NA,8,NA,MCO,NA,N631DL,11,13,DL,NA,1999,False
8672,151.0,136.0,-5.0,1150.0,1155,820,155.0,NA,0,NA,1,6,-1,819.0,DEN,948.0,0,2030,NA,11,NA,SJC,NA,NR54AA,5,10,AA,NA,2000,False
8673,240.0,206.0,18.0,1708.0,1650,950,240.0,NA,0,NA,7,4,18,1008.0,CLE,1825.0,0,1874,NA,4,NA,LAS,NA,N14337,3,31,CO,NA,1999,True
8674,54.0,42.0,42.0,2322.0,2240,2140,60.0,NA,0,NA,3,7,48,2228.0,AMA,324.0,0,60,NA,7,NA,DAL,NA,N623,4,8,WN,NA,1999,True
8675,118.0,92.0,0.0,1427.0,1427,1235,112.0,,0,0,7,19,-6,1229.0,DTW,487.0,0,490,0,3,0,EWR,0,N345NB,8,18,NW,0,2006,False
8676,164.0,,2.0,2055.0,2053,1905,168.0,NA,0,NA,7,26,6,1911.0,STL,1046.0,0,811,NA,6,NA,BOS,NA,NA,NA,NA,TW,NA,1988,True
8677,85.0,74.0,-2.0,1022.0,1024,857,87.0,NA,0,NA,6,2,0,857.0,ANC,549.0,0,52,NA,3,NA,OTZ,NA,N740AS,3,8,AS,NA,2002,False
8678,,,,,1755,1415,160.0,A,1,0,3,5,NA,,PHL,874.0,0,5932,0,12,0,MEM,0,0,0,0,9E,0,2007,
8679,87.0,73.0,1.0,1808.0,1807,1640,87.0,NA,0,NA,2,4,1,1641.0,PHL,453.0,0,821,NA,7,NA,DTW,NA,N942VJ,4,10,US,NA,1995,True
8680,60.0,43.0,8.0,1223.0,1215,1115,60.0,NA,0,NA,5,4,8,1123.0,MKE,297.0,0,648,NA,4,NA,MSP,NA,N8944E,3,14,NW,NA,1997,True
8681,24.0,,-5.0,1524.0,1529,1500,29.0,NA,0,NA,2,5,0,1500.0,SDF,63.0,0,1060,NA,9,NA,LEX,NA,NA,NA,NA,DL,NA,1989,False
8682,114.0,88.0,-3.0,1621.0,1624,1531,113.0,,0,NA,5,29,-4,1527.0,LAS,629.0,0,1489,NA,2,NA,DEN,NA,N476UA,6,20,UA,NA,2008,False
8683,,,,,1438,1243,115.0,NA,1,NA,1,17,NA,,DSM,624.0,0,1212,NA,9,NA,DFW,NA,�NKNO�,0,0,AA,NA,2001,
8684,56.0,41.0,-8.0,2132.0,2140,2135,65.0,NA,0,NA,6,1,1,2136.0,TUS,269.0,0,771,NA,6,NA,ELP,NA,N377DL,4,11,DL,NA,1996,False
8685,103.0,79.0,53.0,2038.0,1945,1820,85.0,NA,0,NA,5,12,35,1855.0,SFO,447.0,0,1761,NA,1,NA,SAN,NA,N335@@,4,20,WN,NA,2001,True
8686,284.0,262.0,-7.0,2126.0,2133,1840,293.0,NA,0,NA,5,15,2,1842.0,ANC,2125.0,0,1618,NA,11,NA,SLC,NA,N612DL,4,18,DL,NA,1996,False
8687,77.0,,9.0,752.0,743,634,69.0,NA,0,NA,6,10,1,635.0,DFW,309.0,0,314,NA,3,NA,MAF,NA,NA,NA,NA,AA,NA,1990,True
8688,103.0,,3.0,1804.0,1801,1620,101.0,NA,0,NA,1,12,1,1621.0,ATL,516.0,0,1208,NA,4,NA,ORF,NA,NA,NA,NA,DL,NA,1993,True
8689,68.0,,7.0,2055.0,2048,1935,73.0,NA,0,NA,3,28,12,1947.0,DFW,304.0,0,1053,NA,3,NA,LIT,NA,NA,NA,NA,DL,NA,1990,True
8690,127.0,111.0,-18.0,753.0,811,650,141.0,NA,0,NA,1,22,-4,646.0,DFW,733.0,0,2055,NA,1,NA,SDF,NA,N2A�A1,6,10,AA,NA,2001,False
8691,58.0,38.0,-7.0,1908.0,1915,1815,60.0,NA,0,NA,5,22,-5,1810.0,FAR,223.0,0,1846,NA,3,NA,MSP,NA,N9339,4,16,NW,NA,1996,False
8692,102.0,,5.0,1605.0,1600,1523,97.0,NA,0,NA,4,30,0,1523.0,ABQ,569.0,0,939,NA,6,NA,DFW,NA,NA,NA,NA,DL,NA,1988,True
8693,138.0,119.0,-7.0,1308.0,1315,1050,145.0,NA,0,NA,5,31,0,1050.0,LAS,866.0,0,134,NA,8,NA,SEA,NA,N308@@,3,16,WN,NA,2001,False
8694,73.0,54.0,54.0,1649.0,1555,1449,66.0,,0,0,7,2,47,1536.0,DFW,237.0,0,3816,41,1,7,TUL,0,N693AE,4,15,MQ,6,2005,True
8695,56.0,,2.0,1617.0,1615,1523,52.0,NA,0,NA,1,22,-2,1521.0,CAE,191.0,0,1114,NA,11,NA,ATL,NA,NA,NA,NA,DL,NA,1993,True
8696,121.0,82.0,31.0,1346.0,1315,1145,90.0,,0,0,4,11,0,1145.0,OAK,407.0,0,1745,0,11,31,LAS,0,N713SW,16,23,WN,0,2004,True
8697,110.0,,17.0,2112.0,2055,1750,125.0,NA,0,NA,5,15,32,1822.0,ABQ,896.0,0,964,NA,10,NA,SFO,NA,NA,NA,NA,WN,NA,1993,True
8698,140.0,119.0,38.0,1920.0,1842,1630,132.0,,0,30,6,20,30,1700.0,MCO,787.0,0,459,0,10,8,BWI,0,N267AT,9,12,FL,0,2007,True
8699,70.0,,16.0,1449.0,1433,1335,58.0,NA,0,NA,2,20,4,1339.0,DCA,205.0,0,1211,NA,12,NA,PIT,NA,NA,NA,NA,US,NA,1994,True
8700,,,,,2050,1930,80.0,A,1,0,2,16,NA,,MDW,405.0,0,1924,0,12,0,MCI,0,0,0,0,WN,0,2003,
8701,,45.0,,,1341,1135,66.0,NA,1,NA,6,28,NA,,CVG,307.0,0,1096,NA,1,NA,STL,NA,N378DL,6,8,DL,NA,1995,
8702,100.0,,3.0,1443.0,1440,1305,95.0,NA,0,NA,1,1,-2,1303.0,CLT,490.0,0,1056,NA,2,NA,MLB,NA,NA,NA,NA,US,NA,1993,True
8703,,,,,1841,1705,156.0,NA,1,NA,2,18,NA,,SFO,967.0,0,1065,NA,3,NA,DEN,NA,000000,0,0,UA,NA,2003,
8704,84.0,62.0,14.0,1214.0,1200,1035,85.0,,0,0,3,16,15,1050.0,SMF,404.0,0,654,0,11,0,SNA,0,N470,2,20,WN,0,2005,True
8705,155.0,143.0,-10.0,1655.0,1705,1420,165.0,NA,0,NA,6,9,0,1420.0,SEA,978.0,0,549,NA,12,NA,SNA,NA,N763AS,2,10,AS,NA,1995,False
8706,,,,,953,845,68.0,A,1,NA,1,25,NA,,LAX,236.0,0,1483,NA,2,NA,LAS,NA,,NA,NA,UA,NA,2008,
8707,188.0,156.0,24.0,1429.0,1405,1000,185.0,NA,0,NA,6,3,21,1021.0,IAH,1195.0,0,1450,NA,7,NA,SLC,NA,N311WA,9,23,DL,NA,1999,True
8708,143.0,,7.0,2255.0,2248,2130,138.0,NA,0,NA,2,8,2,2132.0,LAX,862.0,0,73,NA,11,NA,DEN,NA,NA,NA,NA,CO,NA,1988,True
8709,139.0,124.0,-10.0,1145.0,1155,830,145.0,NA,0,NA,7,28,-4,826.0,PHX,1009.0,0,2488,NA,3,NA,PDX,NA,N186AW,9,6,HP,NA,1999,False
8710,114.0,90.0,-4.0,2246.0,2250,2050,120.0,NA,0,NA,7,25,2,2052.0,MCO,756.0,0,875,NA,4,NA,CVG,NA,N790DL,6,18,DL,NA,1999,False
8711,84.0,71.0,-6.0,1654.0,1700,1530,90.0,NA,0,NA,1,25,0,1530.0,RNO,564.0,0,752,NA,11,NA,SEA,NA,N395,3,10,WN,NA,1996,False
8712,77.0,,-5.0,2247.0,2252,2130,82.0,NA,0,NA,6,24,0,2130.0,BOS,399.0,0,186,NA,11,NA,DCA,NA,NA,NA,NA,EA,NA,1990,False
8713,75.0,53.0,10.0,1553.0,1543,1425,78.0,NA,0,NA,4,2,13,1438.0,LAX,337.0,0,2035,NA,3,NA,SFO,NA,N375UA,3,19,UA,NA,1995,True
8714,66.0,48.0,1.0,1645.0,1644,1545,59.0,NA,0,NA,4,20,-6,1539.0,FAI,261.0,0,565,NA,1,NA,ANC,NA,N673DL,5,13,DL,NA,2000,True
8715,94.0,81.0,-11.0,1024.0,1035,750,105.0,,0,0,3,23,0,750.0,BWI,611.0,0,1848,0,2,0,MDW,0,N318,3,10,WN,0,2005,False
8716,77.0,62.0,-22.0,1852.0,1914,1735,99.0,NA,0,NA,3,11,0,1735.0,MCI,460.0,0,3078,NA,9,NA,DFW,NA,N4YJAA,6,9,AA,NA,2002,False
8717,144.0,120.0,-11.0,1246.0,1257,925,152.0,NA,0,NA,1,8,-3,922.0,LGA,1020.0,0,504,NA,5,NA,MSP,NA,N715RC,8,16,NW,NA,1995,False
8718,316.0,,-9.0,702.0,711,2245,326.0,NA,0,NA,2,10,1,2246.0,BOS,2611.0,0,136,NA,10,NA,LAX,NA,NA,NA,NA,AA,NA,1989,False
8719,150.0,108.0,12.0,947.0,935,720,135.0,,0,0,5,30,-3,717.0,MCO,808.0,0,703,0,1,0,DAY,0,N945AT,9,33,FL,0,2004,True
8720,282.0,255.0,40.0,2107.0,2027,1305,262.0,NA,0,NA,5,26,20,1325.0,PIT,2125.0,0,110,NA,1,NA,SEA,NA,N337US,7,20,US,NA,1996,True
8721,75.0,57.0,-6.0,2229.0,2235,2110,85.0,,0,0,1,19,4,2114.0,RDU,390.0,0,5519,0,1,0,CVG,0,N331CA,1,17,OH,0,2004,False
8722,177.0,149.0,3.0,2001.0,1958,1505,173.0,NA,0,NA,7,24,-1,1504.0,DTW,1123.0,0,1228,NA,6,NA,DEN,NA,N333N�,12,16,NW,NA,2001,True
8723,241.0,213.0,48.0,1816.0,1728,1547,221.0,NA,0,NA,2,27,28,1615.0,SMF,1431.0,0,1835,NA,2,NA,DFW,NA,N488AA,5,23,AA,NA,1996,True
8724,162.0,,14.0,1749.0,1735,1700,155.0,NA,0,NA,6,5,7,1707.0,PHX,1044.0,0,753,NA,6,NA,MCI,NA,NA,NA,NA,WN,NA,1993,True
8725,74.0,59.0,-21.0,1745.0,1806,1635,91.0,NA,0,NA,2,3,-4,1631.0,MCI,393.0,0,219,NA,9,NA,MSP,NA,N8932E,4,11,NW,NA,1996,False
8726,109.0,94.0,-30.0,1630.0,1700,1553,127.0,,0,0,6,7,-12,1541.0,ORD,612.0,0,573,0,6,0,DCA,0,N2AVAA,5,10,AA,0,2003,False
8727,70.0,50.0,-5.0,839.0,844,635,69.0,,0,0,7,26,-6,629.0,DTW,235.0,0,834,0,9,0,ORD,0,N332UA,6,14,UA,0,2004,False
8728,100.0,82.0,0.0,935.0,935,755,100.0,,0,0,1,12,0,755.0,PHX,507.0,0,2691,0,12,0,SLC,0,N206,3,15,WN,0,2005,False
8729,98.0,75.0,8.0,1716.0,1708,1540,88.0,,0,0,1,9,-2,1538.0,BOS,399.0,0,5348,0,5,0,DCA,0,N455CA,8,15,OH,0,2005,True
8730,224.0,200.0,-24.0,1010.0,1034,830,244.0,,0,NA,3,29,-4,826.0,LAX,1619.0,0,179,NA,10,NA,MEM,NA,N322NB,9,15,NW,NA,2008,False
8731,41.0,29.0,0.0,2100.0,2100,2015,45.0,NA,0,NA,2,20,4,2019.0,OKC,181.0,0,54,NA,11,NA,DAL,NA,N316@@,3,9,WN,NA,2001,False
8732,84.0,,19.0,1414.0,1355,1350,65.0,NA,0,NA,7,3,0,1350.0,ORD,235.0,0,1301,NA,12,NA,DTW,NA,NA,NA,NA,AA,NA,1989,True
